customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
7299,Darrell Myers,baxterashley@example.org,Brunei Darussalam,2019-12-05,Standard,43164.33
7300,Alex Mueller,ojoyce@example.com,Saint Helena,2024-03-14,Basic,15255.75
7301,Martin Vang,michellefranco@example.net,Comoros,2020-04-21,Basic,24513.67
7302,Kimberly Cole,craigshannon@example.com,Barbados,2024-12-28,Basic,31367.43
7303,Erica Beard,bryantstephanie@example.org,Portugal,2022-03-11,Premium,22686.91
7304,David Gutierrez,mark56@example.com,Cyprus,2018-01-03,Basic,42972.21
7305,Nicole Clark,theresaarnold@example.org,Cote d'Ivoire,2022-11-17,Standard,40821.62
7306,Brenda Keller,nicoleclark@example.org,United Kingdom,2022-09-11,Basic,24808.57
7307,Pedro Davis,travisbrady@example.net,Mexico,2022-01-28,Standard,42339.73
7308,Stephanie Turner,thart@example.net,Cuba,2018-03-30,Premium,2325.28
7309,Mr. Peter Thompson II,kbass@example.net,Cuba,2018-02-11,Basic,35771.93
7310,Lori Erickson,carla12@example.net,Bulgaria,2019-02-28,Basic,47995.54
7311,Melanie Anderson,pamelajones@example.org,Kenya,2019-12-05,Basic,2418.23
7312,Dustin Ware,jennifer85@example.org,Uzbekistan,2020-02-02,Premium,45215.51
7313,Kaitlyn Phillips,schaeferchristopher@example.org,Netherlands,2021-05-10,Premium,31022.86
7314,Chad Marks,vriley@example.com,Nigeria,2021-02-18,Standard,27156.47
7315,Ryan Mejia,christopherdunn@example.net,Andorra,2018-05-22,Basic,11336.01
7316,Colleen Wright,mariahardin@example.net,Korea,2019-10-05,Standard,47860.21
7317,Sandra Gonzalez,ujones@example.org,Finland,2020-10-09,Premium,8748.33
7318,Mr. Larry Mcclure PhD,qmiller@example.net,Ghana,2019-11-19,Premium,17940.29
7319,Kathy Brewer,sandersstephanie@example.net,France,2018-06-16,Premium,40498.42
7320,Brittany Dodson,frankyoung@example.net,Niger,2021-09-19,Standard,42690.00
7321,Jonathan Joseph PhD,dawnthomas@example.org,United States of America,2018-09-01,Premium,30947.77
7322,Whitney Hansen,sellerstimothy@example.org,Cameroon,2020-07-15,Standard,14255.63
7323,Brenda Jacobson,vevans@example.com,Maldives,2018-05-17,Premium,42780.28
7324,Andrew Weber,joseph08@example.net,Costa Rica,2024-07-07,Basic,40676.65
7325,Todd Wright,john42@example.com,Netherlands Antilles,2024-04-13,Standard,34787.62
7326,Anna Crawford,ana77@example.org,Cape Verde,2020-05-02,Basic,9762.69
7327,Carlos Santiago,christophermorrison@example.com,Kazakhstan,2020-10-02,Premium,43769.84
7328,Linda Davis,danielle97@example.net,Romania,2021-04-21,Premium,19766.30
7329,Tanya Allen,rachel02@example.com,Cambodia,2019-10-31,Basic,21395.06
7330,Frank Mcdaniel,danielstark@example.org,Jamaica,2018-01-30,Basic,1429.95
562,Elaine Huang,dmcguire@example.com,Syrian Arab Republic,2024-04-30,Basic,37046.90
7332,Kimberly Perry,ohowe@example.net,Kazakhstan,2020-08-02,Premium,6403.65
7333,Kristine Butler,turnerkayla@example.com,Haiti,2021-01-08,Standard,4614.25
7334,Kimberly Davis,barkerpamela@example.org,Australia,2024-07-02,Premium,22272.12
7335,Kelsey Gould,samantha23@example.org,Iceland,2021-09-27,Basic,19701.81
7336,Brian Gutierrez,megannguyen@example.org,Ghana,2024-11-10,Basic,30777.92
7337,Stephanie Guerra,gallowaykyle@example.com,Western Sahara,2018-08-20,Premium,7217.88
7338,Jacob Barnes,brooksbradley@example.com,Norway,2023-07-27,Standard,9984.59
7339,Natalie Barrett,wellssabrina@example.com,Brunei Darussalam,2023-05-25,Standard,15518.60
7340,Olivia Mendoza,prestonmaria@example.net,Mayotte,2022-03-03,Standard,8086.65
7341,Erin Martinez,eugenewiggins@example.net,Tunisia,2018-03-02,Standard,9194.39
7342,Brian Hall,marcpearson@example.org,Pitcairn Islands,2021-01-03,Basic,4736.05
7343,Amy Castillo,jsmith@example.org,Sweden,2020-04-12,Standard,17160.70
7344,Joshua Gonzalez,kimtaylor@example.net,Belize,2019-02-05,Basic,6708.71
7345,Sandra Wood,englishsheila@example.net,Cook Islands,2022-06-09,Standard,3893.07
7346,Zachary Farrell,cody14@example.org,Guam,2020-07-27,Premium,24132.72
7347,Colleen Reeves,espinozadeborah@example.net,Montserrat,2020-08-08,Basic,20099.04
7348,Eric Reed,shaun46@example.net,French Polynesia,2022-10-01,Standard,23725.28
7349,Christina Hall,lisa30@example.net,Papua New Guinea,2019-09-12,Basic,42667.05
7350,Mia Kelley,masonmichael@example.net,Guernsey,2022-06-21,Standard,19216.45
7351,Aaron Marks,carrieward@example.net,Panama,2019-08-05,Basic,1367.70
7352,Paul Lara,cheryl94@example.org,Kenya,2024-12-17,Standard,6111.23
7353,Cynthia Jones,heidijames@example.com,Guadeloupe,2020-07-25,Premium,325.02
7354,Juan Dillon,foleypatricia@example.org,Northern Mariana Islands,2024-08-26,Premium,33026.25
7355,Jacqueline Stephens,karla92@example.com,Nepal,2023-12-24,Standard,15838.71
7356,Daniel Lopez,randy18@example.org,Pitcairn Islands,2019-07-17,Standard,3148.11
7357,Todd Garcia,kwilson@example.org,Brazil,2019-11-12,Basic,5384.15
7358,Amanda Chavez,joshuasmith@example.com,Solomon Islands,2021-12-20,Basic,11590.56
7359,Michael Fisher,garciaanthony@example.net,Spain,2021-09-21,Standard,595.66
7360,Patricia Dickerson,ttrujillo@example.net,Saint Kitts and Nevis,2019-01-21,Standard,10573.20
7361,Christina Davis,jeffrey39@example.com,Tonga,2019-07-26,Premium,29136.15
7362,Christina Snyder,david86@example.org,South Africa,2019-03-07,Standard,11964.36
7363,Matthew Scott,hurstdanielle@example.org,Antigua and Barbuda,2018-07-22,Basic,42582.48
7364,Kenneth Snyder,melissa18@example.org,Guam,2023-06-11,Basic,23103.67
7365,Andrew Thomas,rbenton@example.org,Paraguay,2019-07-27,Standard,23360.27
7366,Katherine Pollard,hmcgrath@example.net,Eritrea,2019-06-04,Standard,34651.96
7367,Suzanne Reed,zimmermanernest@example.com,Georgia,2020-10-26,Premium,7750.94
7368,Mark Richards,charles34@example.com,Liechtenstein,2019-01-18,Basic,27308.28
7369,Kevin Lopez,vsalazar@example.org,Niger,2020-11-07,Basic,39914.96
7370,Sabrina Smith,maria57@example.org,Somalia,2021-08-09,Basic,46595.37
7371,Henry Moran,alexrobinson@example.net,Faroe Islands,2019-03-25,Basic,9098.60
7372,Heidi Bradley,hannahblack@example.com,French Guiana,2018-01-31,Standard,38605.87
7373,Michael Knox,danielbaker@example.org,Cambodia,2023-06-02,Standard,2168.22
7374,Crystal Smith,gibbslaura@example.org,New Caledonia,2023-07-12,Basic,19171.97
7375,Brian Evans,kcooper@example.com,Mauritania,2024-06-11,Premium,48085.96
7376,Carol Christian,johnnytorres@example.net,Western Sahara,2020-08-18,Premium,29486.69
7377,Todd Cook,sara75@example.com,Angola,2024-04-05,Standard,17779.08
7378,Brittany Perez,allisonferguson@example.org,Uzbekistan,2022-01-06,Basic,47143.53
7379,David Bryant,perkinsmark@example.net,Mauritania,2019-11-11,Standard,23416.77
7380,Alyssa Perez,reginamartinez@example.com,Czech Republic,2024-02-02,Basic,14562.82
7381,Edward Ferguson,abriggs@example.org,Senegal,2022-11-10,Standard,2960.77
7382,Michelle Rowe,nthompson@example.org,Cook Islands,2023-10-30,Standard,31863.34
7383,Pamela Goodwin,nbrown@example.com,Dominican Republic,2022-01-11,Basic,26411.86
7384,Brenda Rasmussen,anthony65@example.com,Mexico,2020-02-26,Basic,27120.14
7385,Christopher Richardson,martinjennifer@example.org,British Indian Ocean Territory (Chagos Archipelago),2021-08-06,Basic,21918.43
7386,Brett Gomez,jennifer05@example.net,Pitcairn Islands,2023-05-12,Premium,20286.09
7387,Dawn Hopkins,thomasfreeman@example.com,United Kingdom,2019-12-06,Premium,37008.84
7388,Laurie Green,tyler18@example.net,Singapore,2020-12-26,Standard,24164.53
7389,Sheila Bowen,kennethjohnson@example.org,Turks and Caicos Islands,2024-07-22,Premium,18184.39
7390,Dustin Ortiz,jaygreen@example.org,South Africa,2020-06-06,Basic,43757.31
7391,Kaitlyn Jackson,marc63@example.com,Norfolk Island,2022-03-09,Premium,39308.21
7392,Stephanie Wilson,steven71@example.net,Azerbaijan,2022-05-24,Premium,27816.91
7393,Suzanne Cunningham,karenbrewer@example.org,Niger,2019-12-09,Premium,43491.86
7394,Jennifer Taylor,jacqueline41@example.net,Afghanistan,2018-02-05,Premium,26710.85
7395,Sarah White,qramirez@example.com,Falkland Islands (Malvinas),2021-12-15,Basic,39811.14
7396,Gregory Wu,wendysmith@example.com,Trinidad and Tobago,2022-07-20,Premium,37870.95
7397,Darrell Decker,robertbradford@example.org,Holy See (Vatican City State),2021-05-13,Standard,8687.96
7398,Crystal Rodriguez,carterjohn@example.com,Bahamas,2022-08-12,Premium,29490.22
7399,Amy Archer,lindascott@example.net,Uzbekistan,2020-10-28,Premium,32341.34
7400,Claire Allen,thompsonmichael@example.com,Western Sahara,2019-01-07,Premium,39666.65
7401,Diana Baker MD,randyhenry@example.com,Yemen,2020-10-03,Standard,4450.76
7402,James Meyer,brandon89@example.com,Sri Lanka,2024-05-22,Basic,8832.66
7403,Aaron Lewis,josephbautista@example.net,Turkey,2018-02-16,Premium,30313.68
7404,Diana Trujillo,michaeloliver@example.com,Trinidad and Tobago,2022-09-07,Standard,8595.02
7405,Robert Harmon,edward62@example.com,Korea,2022-12-22,Premium,6805.51
7406,Tina Ryan,sarahnavarro@example.org,Benin,2022-06-21,Premium,13187.58
7407,Austin Davis,lgonzales@example.org,British Indian Ocean Territory (Chagos Archipelago),2021-11-04,Premium,48147.37
7408,Maria Banks,ltravis@example.com,Sudan,2022-01-19,Standard,9790.84
7409,Derek Mendoza,andrewramirez@example.org,Uganda,2018-10-01,Standard,41814.10
7410,Tyler Simon,dchapman@example.net,Bolivia,2018-06-11,Premium,35887.10
7411,Brenda Ross,john60@example.com,Cyprus,2024-11-22,Premium,2590.12
7412,William Lawrence,jaredrobinson@example.net,Moldova,2018-12-12,Basic,11058.34
7413,Angela Porter,elizabethdiaz@example.com,Cyprus,2022-02-27,Premium,26983.29
7414,Angela Gordon,wspencer@example.org,Saint Vincent and the Grenadines,2019-12-29,Premium,8100.07
7415,James Ponce,vkim@example.net,Peru,2023-03-15,Premium,4433.49
7416,Anthony Kirk,tlewis@example.com,Mali,2024-08-21,Premium,19177.84
7417,Willie Johnson,shane47@example.net,Serbia,2018-01-24,Basic,2434.17
7418,Carla Young,prowe@example.org,Iceland,2018-03-29,Basic,7263.95
7419,Sharon Velez,stephensashley@example.org,Montenegro,2023-06-14,Basic,1959.87
7420,William Reyes,foconnor@example.com,Sweden,2022-06-27,Standard,20071.64
7421,Marcus Cruz,david36@example.org,Andorra,2022-09-09,Premium,23752.68
7422,Jodi Richardson,albert84@example.org,Russian Federation,2022-11-21,Premium,19607.02
7423,Jordan Norman,davisstephen@example.org,South Africa,2020-06-13,Basic,26333.51
7424,Bonnie Cochran,fharper@example.com,Timor-Leste,2021-12-20,Premium,834.80
7425,Lauren Shaw,hmartinez@example.org,Holy See (Vatican City State),2021-08-26,Premium,23205.14
7426,Barry Simmons,clayandrea@example.org,Bulgaria,2020-03-29,Standard,21240.60
7427,Kristina Thomas,erinphillips@example.com,Jersey,2022-12-27,Standard,32985.84
7428,Michael Nguyen,xhale@example.net,Jersey,2020-07-02,Basic,5655.08
7429,Willie Sweeney,teresa04@example.org,Mayotte,2020-03-22,Standard,5821.84
7430,Christina Webster,jamesnovak@example.net,Mali,2024-12-03,Standard,14227.40
7431,Marcus Joseph,kimwu@example.org,Korea,2019-01-17,Standard,15053.55
7432,David Grant,swallace@example.org,Kenya,2020-03-30,Basic,5047.17
7433,Ethan Tran,stephanie70@example.net,Suriname,2021-11-30,Standard,45006.42
7434,Elizabeth Moore,ryancharles@example.com,Portugal,2021-03-24,Premium,45778.12
7435,Charles Sampson,qlove@example.com,Bouvet Island (Bouvetoya),2020-03-16,Standard,9015.99
7436,Sarah Jones,cortiz@example.com,Djibouti,2023-04-09,Basic,44748.51
7437,Ashley Blackburn,middletonsamantha@example.net,Latvia,2023-11-14,Standard,23882.78
7438,James Barnett,whitealexander@example.net,Uruguay,2022-09-18,Premium,21157.29
7439,Michael Parker,jeffjackson@example.org,Guam,2020-05-03,Standard,30259.82
7440,Charles Morrison,martinjordan@example.com,Palau,2020-01-08,Basic,48736.43
7441,Charlene Garrett,joyceshannon@example.org,Guyana,2021-02-10,Standard,40461.71
7442,Robert Hoover,daniel39@example.com,Grenada,2023-04-23,Standard,42931.57
7443,Christopher Neal,wallaceperry@example.com,Saint Barthelemy,2019-02-14,Basic,27568.90
7444,Connie Turner,anthony92@example.com,Cameroon,2018-03-22,Premium,41811.08
7445,Lisa Olson,uhernandez@example.net,Saint Kitts and Nevis,2023-07-19,Basic,30813.24
7446,Steven Mitchell,melissasullivan@example.com,Dominica,2020-02-13,Premium,15059.01
7447,Katrina Valentine,shawn99@example.org,Israel,2020-01-19,Premium,44122.02
7448,Monica Payne,jeffreybridges@example.org,Bahamas,2021-03-21,Basic,11037.71
7449,Kenneth Simpson,walkerrobert@example.com,Mauritius,2021-06-14,Standard,38597.63
7450,Amy Horne,irobertson@example.org,Comoros,2018-11-15,Standard,8494.09
7451,Brenda Pham,cwilliamson@example.com,Comoros,2021-01-05,Standard,21477.19
7452,Kimberly Porter,ballwilliam@example.net,Guam,2021-10-05,Premium,25099.06
7453,Philip Yu,ddavidson@example.org,Montenegro,2022-05-12,Basic,12850.87
7454,Julia Gill,gharris@example.org,Tonga,2024-05-24,Premium,8358.84
7455,Tanner Scott,frederickvelez@example.net,Israel,2021-04-16,Basic,18549.18
7456,Maria Bishop,cynthia10@example.com,Seychelles,2020-07-12,Standard,42119.13
7457,Daniel Thomas,johnsontanya@example.net,Micronesia,2019-07-15,Standard,28014.65
7458,Helen Brooks,sheilagreen@example.com,Malta,2018-06-19,Standard,34441.90
7459,Daryl Trevino,brownjustin@example.net,Finland,2019-12-10,Premium,25834.31
7460,Ethan Hurst,garystewart@example.net,Niue,2020-12-26,Premium,32676.56
7461,Gavin Barnes,fhickman@example.org,Fiji,2018-01-14,Basic,17011.29
7462,Brian Perkins,johnnywells@example.net,Reunion,2023-08-14,Standard,31328.49
7463,Brian Hill,markjoseph@example.net,Argentina,2021-07-05,Standard,37121.73
7464,Gary Reyes,david72@example.com,Cote d'Ivoire,2021-01-02,Premium,4659.38
7465,James Copeland,qpatrick@example.org,Denmark,2021-02-14,Premium,16132.23
7466,Catherine Lee DDS,brockmartha@example.org,United States Minor Outlying Islands,2024-08-13,Basic,898.57
7467,Theresa Molina MD,bradleyhernandez@example.org,Serbia,2018-05-14,Basic,39072.53
7468,Shawn Johnson,kristin03@example.net,Malaysia,2023-05-08,Basic,3974.86
7469,Alan Martin,james62@example.net,Kuwait,2022-10-17,Premium,15305.76
7470,Donald Martinez,margaret97@example.net,Poland,2022-08-09,Basic,4783.78
7471,Kimberly Rogers DDS,pweber@example.org,Hong Kong,2020-06-28,Standard,25308.92
7472,Amanda Duffy,mpalmer@example.net,Saint Barthelemy,2023-11-11,Standard,13862.79
7473,Timothy Ochoa,jennifer12@example.net,Tajikistan,2023-02-16,Premium,19869.35
7474,William Russell,sarah21@example.org,Argentina,2022-03-17,Premium,27157.39
7475,Linda Rivera,sandersdaniel@example.com,Sudan,2023-01-23,Basic,48154.64
7476,Mitchell Cohen,nwebster@example.com,Barbados,2021-12-10,Standard,12894.72
7477,Tracy Anderson,crystalcohen@example.net,Bangladesh,2022-08-24,Standard,6655.54
7478,Christopher Lewis,courtney47@example.net,Iran,2022-05-08,Premium,20266.19
7479,Roy Roberts,bradley85@example.com,Eritrea,2018-10-03,Standard,32990.17
7480,Stacey Burke,hughesbrent@example.org,Mozambique,2018-12-23,Basic,18701.07
7481,Karen Rice,christy84@example.com,Tanzania,2023-10-21,Basic,30485.55
7482,Andrew Kramer,duncanmichael@example.com,Australia,2018-05-18,Premium,7542.72
7483,Mathew Garcia,lopezaaron@example.com,Lao People's Democratic Republic,2023-05-02,Basic,8430.16
7484,Mr. Tyler Shaw Jr.,andrewbooker@example.org,Costa Rica,2019-03-27,Premium,38875.84
7485,James Escobar,jbrown@example.net,Lithuania,2021-06-15,Standard,2146.38
7486,Heather Fernandez,thorntondouglas@example.net,Kiribati,2023-02-05,Basic,42078.76
7487,Ashley Walker,jeffrey32@example.net,Guinea-Bissau,2024-04-21,Standard,1119.65
7488,Kristina Harrington,torreschristian@example.org,Libyan Arab Jamahiriya,2020-08-25,Standard,20653.68
7489,Chad Anderson,davismary@example.com,Gabon,2022-10-21,Premium,16939.30
7490,Emily Knapp,alexis46@example.net,Barbados,2018-05-30,Premium,35323.81
7491,Michael Price,beardtroy@example.org,Tuvalu,2022-12-25,Standard,45750.86
7492,Mr. Ryan Burns,shepardcynthia@example.com,Wallis and Futuna,2024-08-22,Basic,12357.79
7493,Eric Dodson,msmith@example.com,China,2018-04-21,Standard,24204.04
7494,Andrew Walters,albert40@example.org,Cayman Islands,2022-12-08,Basic,10628.42
7495,Justin Blevins,rachelavila@example.org,Iran,2022-07-16,Standard,35072.07
7496,George Holloway,mooreallen@example.org,Belize,2019-05-08,Basic,46657.50
7497,Kendra Graham,cpatterson@example.com,Hungary,2020-01-20,Basic,9252.16
7498,Steven Rasmussen,patrickclark@example.org,Antigua and Barbuda,2022-08-08,Standard,45570.11
7499,Kelly Davis,james99@example.net,Nepal,2021-02-25,Premium,30753.99
7500,Joseph Potts,joneskevin@example.org,Vanuatu,2023-09-28,Standard,25453.45
7501,Sonya Brown,thomasunderwood@example.net,Bulgaria,2023-09-08,Standard,16521.93
7502,James Medina,christophercosta@example.com,Fiji,2023-08-20,Standard,33845.01
7503,Raymond Romero,johnayala@example.net,Congo,2018-07-11,Standard,23589.34
7504,Sandra Reynolds,terri77@example.org,Yemen,2020-04-20,Basic,20794.03
7505,Johnathan Scott,cassandrabanks@example.org,Djibouti,2021-06-01,Basic,40679.00
7506,Travis House,holmesgina@example.net,France,2023-10-11,Basic,30934.08
7507,Hunter Chapman,rhondaking@example.com,Anguilla,2023-08-26,Standard,49371.83
7508,Mikayla Russell,elizabeth26@example.org,United States of America,2018-04-09,Basic,42207.35
7509,Jessica Aguilar,joshuawalker@example.net,Peru,2021-08-14,Premium,42207.74
7510,Brooke Morgan,lopezmichelle@example.org,Belize,2021-05-24,Basic,6988.71
7511,Debra Graham,jessica04@example.org,Ethiopia,2019-04-29,Basic,22825.02
7512,Charles Byrd,nicholas61@example.com,Azerbaijan,2020-12-10,Basic,42836.74
7513,Edward Johnson,gonzaleskevin@example.com,Uganda,2022-09-27,Basic,38265.63
7514,Michael Nixon,kimberly31@example.org,Nicaragua,2024-02-11,Standard,34171.42
7515,Nicole Clark,tim69@example.org,Lithuania,2022-12-19,Premium,20416.03
7516,John French,kelsey24@example.org,Liberia,2020-04-23,Premium,41962.90
7517,Rachel Jones,xbowman@example.org,Burkina Faso,2018-10-13,Standard,38174.00
7518,Kathy Simmons,mooremary@example.net,New Zealand,2024-06-24,Basic,44826.05
7519,Kristen West,donna81@example.net,Georgia,2018-03-02,Standard,9663.73
7520,Amanda Mann,thompsonstephen@example.com,Bermuda,2024-07-04,Basic,8947.84
7521,Elizabeth Johnson,mkennedy@example.org,Gibraltar,2023-09-16,Basic,4096.60
7522,Taylor Gordon,abigail06@example.org,Falkland Islands (Malvinas),2024-05-09,Basic,46531.39
7523,Tom Hughes,ogilbert@example.net,Slovenia,2023-07-03,Premium,28136.43
7524,Nancy Stafford,spearsanthony@example.com,Bouvet Island (Bouvetoya),2022-09-11,Basic,16210.62
7525,Carl Johnson,wmason@example.com,Kyrgyz Republic,2020-04-15,Premium,23236.16
7526,Aimee Fisher,bduarte@example.net,Canada,2023-02-18,Basic,45729.56
7527,Cheryl Martinez,rosskayla@example.net,Monaco,2018-01-25,Basic,21202.14
7528,Robert Fernandez,sierra23@example.com,French Polynesia,2021-06-15,Basic,13194.48
7529,Holly Velazquez,briannasmith@example.com,Mayotte,2022-07-18,Basic,14667.64
7530,Robin Robinson,mary52@example.com,Svalbard & Jan Mayen Islands,2018-05-04,Premium,35926.37
7531,Gina Williams,maria10@example.net,Iran,2024-08-19,Basic,34379.47
7532,Pamela Smith,laneashley@example.net,Eritrea,2020-08-18,Premium,33761.13
7533,Mark Delgado,rogersalisha@example.net,Egypt,2020-08-30,Standard,15194.10
7534,Travis Serrano,jacksondaniel@example.net,San Marino,2024-09-29,Basic,1061.96
7535,Wesley Meyers,lisalynch@example.net,Cocos (Keeling) Islands,2021-03-02,Standard,38776.86
7536,Sarah Scott,bbarr@example.net,Namibia,2024-11-05,Standard,22537.09
7537,Anna Reeves,blevinssavannah@example.com,Eritrea,2022-04-08,Basic,9063.65
7538,Kristen Lopez,vpratt@example.org,Germany,2024-12-01,Standard,40994.35
7539,Daniel Fry,xgill@example.com,Finland,2022-12-04,Premium,199.39
7540,Diane Haynes,brianphillips@example.org,Jersey,2020-11-24,Basic,26572.05
7541,Julie Burgess,lisa66@example.net,Tonga,2021-01-17,Premium,28114.42
7542,Randall Mahoney,ehart@example.com,Uruguay,2023-10-01,Basic,38811.11
7543,William Parker,woodwilliam@example.com,Israel,2020-10-01,Premium,34899.00
7544,Raymond Stanton,kcantu@example.net,Zambia,2018-11-05,Standard,36261.49
7545,Sarah Glenn,kaitlyn73@example.org,Korea,2019-04-03,Standard,23626.65
7546,Joshua Johnson,ugeorge@example.net,Reunion,2018-01-23,Standard,31737.48
7547,Vernon Crawford,rodriguezbriana@example.net,Japan,2021-01-15,Basic,11167.52
7548,Sheena Torres,laura21@example.com,French Guiana,2019-04-12,Standard,44163.11
7549,Marissa Edwards,james86@example.net,French Polynesia,2023-12-02,Basic,43198.50
7550,Sarah Barker,contrerasnicole@example.com,Botswana,2018-08-01,Premium,19042.72
7551,Jacqueline Macdonald,yolanda73@example.net,Tonga,2020-10-31,Basic,46058.30
7552,Mark Love,hday@example.org,Guatemala,2019-08-05,Basic,25599.01
7553,Angela Banks,veronicaburton@example.org,Slovenia,2021-09-07,Premium,10065.69
7554,Dr. Daniel Jacobson,xdawson@example.net,Finland,2023-01-13,Premium,5810.44
7555,Kathryn Stanton,dlong@example.net,Puerto Rico,2018-08-11,Basic,48868.59
7556,Kevin Ortiz,yrodriguez@example.org,Peru,2022-08-16,Basic,14987.36
7557,Heather Perez,carpenterdaniel@example.net,Morocco,2023-01-02,Premium,10259.00
7558,Lisa Barton,daniel75@example.com,Zambia,2023-10-03,Basic,27017.12
7559,Robert Nicholson,gutierrezedwin@example.org,Namibia,2023-10-22,Basic,44922.88
7560,James French,ryanperry@example.com,Uzbekistan,2018-09-26,Standard,8050.77
7561,Dr. Jesse Branch,jasonpacheco@example.org,Hong Kong,2019-09-08,Basic,8363.66
7562,Vanessa Gonzalez,lhogan@example.com,Congo,2022-08-26,Basic,8775.28
7563,Jonathan Jones,paigewilliams@example.com,Moldova,2021-04-27,Standard,42138.12
7564,Joan Henderson,esparzatammy@example.net,Benin,2021-08-29,Premium,33059.62
7565,Misty Harrison,joneschristine@example.net,Croatia,2018-03-20,Standard,7450.53
7566,Patricia Goodman,gina41@example.com,Falkland Islands (Malvinas),2023-09-11,Basic,29014.74
7567,John Rodriguez,smithdanielle@example.net,India,2021-10-20,Basic,9274.15
7568,Christopher Rivera,brendangreen@example.com,Latvia,2023-03-28,Basic,13852.94
7569,Katrina Ross,christine22@example.org,Tonga,2018-11-05,Standard,27037.86
7570,Amy Hammond,jennifer97@example.net,Korea,2022-09-29,Basic,34302.61
7571,Brian Nelson,millerdominique@example.org,Cote d'Ivoire,2024-09-22,Standard,42943.12
7572,Theresa Smith,jkey@example.com,Thailand,2019-12-04,Standard,20366.61
7573,Andrea Porter,mary66@example.net,Latvia,2019-06-27,Premium,27917.72
7574,Alyssa Stanley,lloydcheryl@example.org,British Virgin Islands,2023-12-13,Premium,42049.53
7575,Jeffrey Rodriguez,billyprice@example.com,Madagascar,2020-09-10,Basic,6090.34
7576,Stephen Drake,adkinsemily@example.net,Bhutan,2018-08-21,Basic,37894.76
7577,Jason Gardner,deckerrobert@example.com,Reunion,2019-12-19,Standard,9811.45
7578,Philip Hernandez,danielsmichelle@example.net,Antarctica (the territory South of 60 deg S),2020-12-19,Standard,13539.24
7579,David Smith,angel96@example.org,Netherlands,2021-08-28,Basic,19136.11
7580,Kari Lee,alyssa14@example.com,Albania,2020-01-24,Basic,12728.78
7581,Victoria Hansen,heather40@example.net,Lao People's Democratic Republic,2023-11-08,Basic,41083.88
7582,Shannon Schaefer,larry17@example.com,Honduras,2023-06-08,Premium,4153.03
7583,James Guerra,olopez@example.org,Dominica,2018-02-14,Basic,37344.30
7584,Catherine Brooks,starkstephanie@example.net,Liberia,2019-08-08,Standard,8199.08
7585,Angela Gallagher,leahmyers@example.net,Romania,2022-03-12,Premium,20450.31
7586,Justin Hernandez,sgregory@example.com,Palestinian Territory,2018-03-18,Basic,4592.24
7587,Brian Walker,sarahbrown@example.org,Faroe Islands,2019-10-02,Premium,22980.61
7588,Jordan Foster,mmonroe@example.org,Netherlands Antilles,2020-10-15,Premium,9213.72
7589,Alexandra Anderson,milleranna@example.net,Bahamas,2020-12-26,Basic,22622.32
7590,Caitlin Perez,hubbardsamuel@example.com,Guernsey,2018-08-29,Premium,30541.24
7591,Katherine Lopez,daniel86@example.com,Saint Lucia,2023-01-13,Premium,6679.77
7592,David Mathis,david19@example.com,Sri Lanka,2021-04-17,Premium,18834.09
7593,Wanda Fuller,erikbaker@example.org,Portugal,2019-06-29,Basic,15486.10
7594,Dawn Vincent,lovericardo@example.org,Timor-Leste,2021-12-12,Standard,11193.06
7595,Mark Steele,briangarza@example.com,Reunion,2022-10-07,Standard,25111.48
7596,Sabrina Hughes,kaitlyncastro@example.com,Spain,2018-11-21,Basic,26686.14
7597,Melissa Wilson,gregoryjones@example.org,Russian Federation,2022-12-06,Standard,38966.33
7598,Mr. James Brown,chris20@example.net,Northern Mariana Islands,2021-02-14,Basic,911.79
7599,Jason Morton,acase@example.net,Lithuania,2020-09-22,Standard,41370.75
7600,Christina Walker,scott32@example.com,Cape Verde,2021-01-19,Basic,27384.54
7601,Stacy Vazquez,steven36@example.com,Montenegro,2019-05-02,Standard,43726.49
7602,Lauren Stewart,vasquezjacob@example.com,Tajikistan,2024-05-23,Standard,49904.07
7603,Laura Guzman,jeanette99@example.net,Saudi Arabia,2020-10-15,Basic,18534.99
7604,Susan Mosley,chandlerdouglas@example.org,Pakistan,2022-06-27,Standard,7698.28
7605,Karen White MD,reyeschristopher@example.net,Lebanon,2020-03-20,Premium,11617.97
7606,Jonathan Hernandez,christian26@example.org,Bhutan,2018-06-07,Standard,20221.28
7607,Daniel Dunn,andrewglover@example.net,Benin,2023-03-14,Basic,38795.60
7608,Darrell Martinez,amandadecker@example.com,Tajikistan,2023-12-07,Standard,14256.82
7609,Gary Kirby,byrdjasmine@example.net,Nepal,2018-10-29,Premium,18704.38
7610,Anthony Short,hallsteven@example.net,Mauritius,2021-06-25,Basic,40848.17
7611,Rose Rice,vjones@example.org,Gabon,2019-12-15,Premium,37449.89
7612,David Harrison,bgordon@example.net,Namibia,2020-11-16,Premium,30281.13
7613,Patrick Washington,sjensen@example.org,Saint Barthelemy,2022-05-04,Premium,8372.70
7614,Jesus Johnson,xmoreno@example.org,Holy See (Vatican City State),2022-08-10,Basic,31032.14
7615,Walter Matthews,lopezalexandra@example.com,Yemen,2018-02-15,Standard,20905.95
7616,Bryan Espinoza,john51@example.net,Guinea-Bissau,2018-10-25,Standard,47436.52
